STATE_NAME,PARENT_NAME,PARENT_ID,PAYER_NAME,PAYER_ID,OVERALL,COMMERCIAL,COMMERCIAL_FI,FI_HMO,FI_PPO,FI_POS,FI_INDEMNITY,PUBLIC_HIX_INDIVIDUAL,PUBLIC_HIX_SHOP,FI_CDHP,COMMERCIAL_SI,SI_HMO,SI_PPO,SI_POS,SI_INDEMNITY,SI_CDHP,MEDICARE_ADVANTAGE_PART_C,PAYER_MANAGED_MEDICAID,MGD_MEDICAID_TITLE_19,MGD_MEDICAID_TITLE_21_CHIP,MGD_MEDICAID_SPECIALTY_PROGRAMS,MANAGED_MEDICAID_DUAL_ELIGIBLE,TRICARE,OVERALL_PCT,COMMERCIAL_PCT,COMMERCIAL_FI_PCT,FI_HMO_PCT,FI_PPO_PCT,FI_POS_PCT,FI_INDEMNITY_PCT,PUBLIC_HIX_INDIVIDUAL_PCT,PUBLIC_HIX_SHOP_PCT,FI_CDHP_PCT,COMMERCIAL_SI_PCT,SI_HMO_PCT,SI_PPO_PCT,SI_POS_PCT,SI_INDEMNITY_PCT,SI_CDHP_PCT,MEDICARE_ADVANTAGE_PART_C_PCT,PAYER_MANAGED_MEDICAID_PCT,MGD_MEDICAID_TITLE_19_PCT,MGD_MEDICAID_TITLE_21_CHIP_PCT,MGD_MEDICAID_SPECIALTY_PROGRAMS_PCT,MANAGED_MEDICAID_DUAL_ELIGIBLE_PCT,TRICARE_PCT,CREATED_AT
Idaho,Neighborhood Health Plan (RI),1151,Neighborhood Health Plan (RI),421,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Idaho,Neighborhood Health Plan (RI),1151,,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Idaho,NALC Health Benefit,2379,,,1346,1346,1346,0,1346,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1300,0.1600,0.2800,0.0000,0.4200,0.0000,0.0000,0.0000,0.0000,0.0400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Idaho,NALC Health Benefit,2379,NALC Health Benefit,1024,1346,1346,1346,0,1346,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1300,0.1600,0.2800,0.0000,0.4200,0.0000,0.0000,0.0000,0.0000,0.0400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Idaho,MVP Health Care,1146,,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Idaho,MVP Health Care,1146,MVP Health Care,414,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Idaho,Montana Health CO-OP,2296,,,11289,11289,11289,0,3045,0,0,8244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0900,1.3400,2.3300,0.0000,0.9600,0.0000,0.0000,7.1200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Idaho,Montana Health CO-OP,2296,Mountain Health CO-OP,980,11289,11289,11289,0,3045,0,0,8244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0900,1.3400,2.3300,0.0000,0.9600,0.0000,0.0000,7.1200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Idaho,Molina Healthcare,1142,Central Health Medicare,131,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Idaho,Molina Healthcare,1142,ConnectiCare,166,2,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Idaho,Molina Healthcare,1142,Molina Healthcare,1022,8890,1547,1547,0,0,0,0,1547,0,0,0,0,0,0,0,0,7343,5537,5537,0,0,5537,0,0.8600,0.1800,0.3200,0.0000,0.0000,0.0000,0.0000,1.3400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.7500,40.2700,40.2700,0.0000,0.0000,40.2700,0.0000,2026-03-02 08:15:20.263 -0500
Idaho,Molina Healthcare,1142,,,8898,1549,1547,0,0,0,0,1547,0,0,2,0,0,2,0,0,7349,5537,5537,0,0,5537,0,0.8600,0.1800,0.3200,0.0000,0.0000,0.0000,0.0000,1.3400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0000,3.7500,40.2700,40.2700,0.0000,0.0000,40.2700,0.0000,2026-03-02 08:15:20.263 -0500
Idaho,Moda Health,2271,Moda Health,438,5323,5323,5323,0,0,510,0,4813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5100,0.6300,1.1000,0.0000,0.0000,1.8900,0.0000,4.1600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Idaho,Moda Health,2271,,,5323,5323,5323,0,0,510,0,4813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5100,0.6300,1.1000,0.0000,0.0000,1.8900,0.0000,4.1600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Idaho,MedImpact,2432,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Idaho,MedImpact,2432,VibrantRx,1101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Idaho,Medica (MN),1127,Dean Health Plan by Medica,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Idaho,Medica (MN),1127,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Idaho,Medical Mutual,1129,Medical Mutual,391,43,43,21,0,21,0,0,0,0,11,22,0,22,0,0,9,0,0,0,0,0,0,0,0.0000,0.0100,0.0000,0.0000,0.0100,0.0000,0.0000,0.0000,0.0000,0.0200,0.0100,0.0000,0.0100,0.0000,0.0000,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Idaho,Medical Mutual,1129,,,43,43,21,0,21,0,0,0,0,11,22,0,22,0,0,9,0,0,0,0,0,0,0,0.0000,0.0100,0.0000,0.0000,0.0100,0.0000,0.0000,0.0000,0.0000,0.0200,0.0100,0.0000,0.0100,0.0000,0.0000,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Idaho,Mail Handlers Benefit,2442,,,1644,1644,1644,0,1644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1600,0.2000,0.3400,0.0000,0.5200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Idaho,Mail Handlers Benefit,2442,Mail Handlers Benefit,1112,1644,1644,1644,0,1644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1600,0.2000,0.3400,0.0000,0.5200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Idaho,Lifetime Healthcare,1047,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Idaho,Lifetime Healthcare,1047,Excellus BlueCross BlueShield,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Idaho,Kaiser Permanente,1112,,,2915,2819,2297,1660,585,51,0,1,0,279,522,469,39,14,0,13,96,0,0,0,0,0,0,0.2800,0.3300,0.4700,11.9600,0.1800,0.1900,0.0000,0.0000,0.0000,0.5500,0.1500,16.0700,0.0100,0.0400,0.0000,0.0200,0.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Idaho,Kaiser Permanente,1112,Kaiser Permanente,350,2911,2815,2294,1660,582,51,0,1,0,279,521,469,38,14,0,13,96,0,0,0,0,0,0,0.2800,0.3300,0.4700,11.9600,0.1800,0.1900,0.0000,0.0000,0.0000,0.5500,0.1500,16.0700,0.0100,0.0400,0.0000,0.0200,0.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Idaho,Kaiser Permanente,1112,Geisinger Health (Risant Health),241,4,4,3,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Idaho,Iron Road Healthcare,1229,Iron Road Healthcare,607,257,257,0,0,0,0,0,0,0,0,257,0,257,0,0,0,0,0,0,0,0,0,0,0.0200,0.0300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0700,0.0000,0.0800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Idaho,Iron Road Healthcare,1229,,,257,257,0,0,0,0,0,0,0,0,257,0,257,0,0,0,0,0,0,0,0,0,0,0.0200,0.0300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0700,0.0000,0.0800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Idaho,Intermountain Healthcare,1108,,,71570,70523,67959,11705,20939,0,0,35135,180,21561,2564,278,2286,0,0,1363,1047,0,0,0,0,0,0,6.8900,8.3700,14.0100,84.3500,6.5700,0.0000,0.0000,30.3500,100.0000,42.2400,0.7200,9.5200,0.7500,0.0000,0.0000,1.9500,0.5300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Idaho,Intermountain Healthcare,1108,SelectHealth,549,71570,70523,67959,11705,20939,0,0,35135,180,21561,2564,278,2286,0,0,1363,1047,0,0,0,0,0,0,6.8900,8.3700,14.0100,84.3500,6.5700,0.0000,0.0000,30.3500,100.0000,42.2400,0.7200,9.5200,0.7500,0.0000,0.0000,1.9500,0.5300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Idaho,Independent Health,1102,,,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Idaho,Independent Health,1102,Independent Health,335,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Idaho,Independent Health,1102,Pharmacy Benefit Dimensions,1006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Idaho,Humana,1100,,,9940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9940,0,0,0,0,0,0,0.9600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.0700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Idaho,Humana,1100,Humana,329,9940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9940,0,0,0,0,0,0,0.9600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.0700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Idaho,Horizon Blue Cross Blue Shield of New Jersey,1099,,,1459,1459,363,0,355,8,0,0,0,0,1096,0,891,66,139,0,0,0,0,0,0,0,0,0.1400,0.1700,0.0700,0.0000,0.1100,0.0300,0.0000,0.0000,0.0000,0.0000,0.3100,0.0000,0.2900,0.1800,1.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Idaho,Horizon Blue Cross Blue Shield of New Jersey,1099,Horizon Blue Cross Blue Shield,324,1459,1459,363,0,355,8,0,0,0,0,1096,0,891,66,139,0,0,0,0,0,0,0,0,0.1400,0.1700,0.0700,0.0000,0.1100,0.0300,0.0000,0.0000,0.0000,0.0000,0.3100,0.0000,0.2900,0.1800,1.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Idaho,Highmark,1095,Highmark Blue Cross Blue Shield West Virginia,412,73,73,27,0,27,0,0,0,0,0,46,0,46,0,0,0,0,0,0,0,0,0,0,0.0100,0.0100,0.0100,0.0000,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Idaho,Highmark,1095,Highmark Blue Cross Blue Shield Delaware,97,156,156,26,0,26,0,0,0,0,2,130,0,130,0,0,11,0,0,0,0,0,0,0,0.0200,0.0200,0.0100,0.0000,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0400,0.0000,0.0400,0.0000,0.0000,0.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Idaho,Highmark,1095,Highmark Blue Shield Northeastern New York,874,19,9,6,0,3,0,3,0,0,0,3,0,3,0,0,0,10,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Idaho,Highmark,1095,Highmark Blue Cross Blue Shield Western New York,873,1688,1688,28,0,28,0,0,0,0,0,1660,0,1660,0,0,0,0,0,0,0,0,0,0,0.1600,0.2000,0.0100,0.0000,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.4600,0.0000,0.5500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Idaho,Highmark,1095,Highmark Blue Cross Blue Shield,321,11998,11919,177,0,176,0,1,0,0,5,11742,0,11739,0,3,432,79,0,0,0,0,0,0,1.1600,1.4100,0.0400,0.0000,0.0600,0.0000,0.0100,0.0000,0.0000,0.0100,3.2900,0.0000,3.8700,0.0000,0.0200,0.6200,0.0400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Idaho,Highmark,1095,,,13934,13845,264,0,260,0,4,0,0,7,13581,0,13578,0,3,443,89,0,0,0,0,0,0,1.3400,1.6400,0.0500,0.0000,0.0800,0.0000,0.0400,0.0000,0.0000,0.0100,3.8000,0.0000,4.4800,0.0000,0.0200,0.6300,0.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Idaho,Henry Ford Health,2245,Health Alliance Plan (MI),267,12,12,3,0,3,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Idaho,Henry Ford Health,2245,,,12,12,3,0,3,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Idaho,HealthPartners (MN),1089,,,138,138,65,1,64,0,0,0,0,28,73,0,72,1,0,45,0,0,0,0,0,0,0,0.0100,0.0200,0.0100,0.0100,0.0200,0.0000,0.0000,0.0000,0.0000,0.0500,0.0200,0.0000,0.0200,0.0000,0.0000,0.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Idaho,HealthPartners (MN),1089,HealthPartners (MN),307,138,138,65,1,64,0,0,0,0,28,73,0,72,1,0,45,0,0,0,0,0,0,0,0.0100,0.0200,0.0100,0.0100,0.0200,0.0000,0.0000,0.0000,0.0000,0.0500,0.0200,0.0000,0.0200,0.0000,0.0000,0.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Idaho,Health Care Service Corporation,1074,BlueCross BlueShield Montana,77,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Idaho,Health Care Service Corporation,1074,,,21494,21422,1042,0,1025,0,17,0,0,133,20380,0,19194,0,1186,3549,72,0,0,0,0,0,0,2.0700,2.5400,0.2100,0.0000,0.3200,0.0000,0.1800,0.0000,0.0000,0.2600,5.7100,0.0000,6.3300,0.0000,8.9600,5.0800,0.0400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Idaho,Health Care Service Corporation,1074,BlueCross BlueShield New Mexico,88,297,297,30,0,29,0,1,0,0,0,267,0,242,0,25,1,0,0,0,0,0,0,0,0.0300,0.0400,0.0100,0.0000,0.0100,0.0000,0.0100,0.0000,0.0000,0.0000,0.0700,0.0000,0.0800,0.0000,0.1900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Idaho,Health Care Service Corporation,1074,BlueCross BlueShield Oklahoma,89,245,245,28,0,28,0,0,0,0,0,217,0,217,0,0,0,0,0,0,0,0,0,0,0.0200,0.0300,0.0100,0.0000,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0600,0.0000,0.0700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Idaho,Health Care Service Corporation,1074,BlueCross BlueShield Illinois,86,13585,13580,305,0,290,0,15,0,0,23,13275,0,12281,0,994,2839,5,0,0,0,0,0,0,1.3100,1.6100,0.0600,0.0000,0.0900,0.0000,0.1500,0.0000,0.0000,0.0500,3.7200,0.0000,4.0500,0.0000,7.5100,4.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Idaho,Health Care Service Corporation,1074,BlueCross BlueShield Texas,91,7300,7300,679,0,678,0,1,0,0,110,6621,0,6454,0,167,709,0,0,0,0,0,0,0,0.7000,0.8700,0.1400,0.0000,0.2100,0.0000,0.0100,0.0000,0.0000,0.2200,1.8500,0.0000,2.1300,0.0000,1.2600,1.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Idaho,Government Employees Health Association,1063,,,6209,6209,6209,0,6209,0,0,0,0,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6000,0.7400,1.2800,0.0000,1.9500,0.0000,0.0000,0.0000,0.0000,0.5700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Idaho,Government Employees Health Association,1063,Government Employees Health Association,245,6209,6209,6209,0,6209,0,0,0,0,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6000,0.7400,1.2800,0.0000,1.9500,0.0000,0.0000,0.0000,0.0000,0.5700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Idaho,Froedtert Health,2514,Network Health (WI),424,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Idaho,Froedtert Health,2514,,,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Idaho,EMI Health,1994,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Idaho,EMI Health,1994,EMI Health,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Idaho,EmblemHealth,2096,EmblemHealth Plan,252,54,54,54,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100,0.0100,0.0100,0.0000,0.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Idaho,EmblemHealth,2096,,,54,54,54,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100,0.0100,0.0100,0.0000,0.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
Idaho,Elevance Health,1251,Anthem BlueCross BlueShield Ohio,40,6733,6731,310,0,310,0,0,0,0,216,6421,0,6417,0,4,4105,2,0,0,0,0,0,0,0.6500,0.8000,0.0600,0.0000,0.1000,0.0000,0.0000,0.0000,0.0000,0.4200,1.8000,0.0000,2.1200,0.0000,0.0300,5.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:15:20.263 -0500
